"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/18/2022 20:35:00","CENTRL",61754,85.77,1.60,0.00
"07/18/2022 20:35:00","DUNWOD",61760,93.26,9.09,0.00
"07/18/2022 20:35:00","GENESE",61753,84.42,0.25,0.00
"07/18/2022 20:35:00","H Q",61844,81.65,-2.52,0.00
"07/18/2022 20:35:00","HUD VL",61758,92.00,7.83,0.00
"07/18/2022 20:35:00","LONGIL",61762,94.44,10.27,0.00
"07/18/2022 20:35:00","MHK VL",61756,88.05,3.87,0.00
"07/18/2022 20:35:00","MILLWD",61759,92.76,8.59,0.00
"07/18/2022 20:35:00","N.Y.C.",61761,95.22,9.59,-1.45
"07/18/2022 20:35:00","NORTH",61755,81.40,-2.78,0.00
"07/18/2022 20:35:00","NPX",61845,89.64,5.47,0.00
"07/18/2022 20:35:00","O H",61846,80.97,-3.20,0.00
"07/18/2022 20:35:00","PJM",61847,88.05,3.87,0.00
"07/18/2022 20:35:00","WEST",61752,82.99,-1.18,0.00
"07/18/2022 20:40:00","CAPITL",61757,91.95,7.67,0.00
"07/18/2022 20:40:00","CENTRL",61754,85.96,1.68,0.00
"07/18/2022 20:40:00","DUNWOD",61760,93.30,9.02,0.00
"07/18/2022 20:40:00","GENESE",61753,84.70,0.42,0.00
"07/18/2022 20:40:00","H Q",61844,81.75,-2.53,0.00
"07/18/2022 20:40:00","HUD VL",61758,92.03,7.75,0.00
"07/18/2022 20:40:00","LONGIL",61762,94.47,10.19,0.00
"07/18/2022 20:40:00","MHK VL",61756,88.16,3.88,0.00
"07/18/2022 20:40:00","MILLWD",61759,92.79,8.51,0.00
"07/18/2022 20:40:00","N.Y.C.",61761,95.18,9.44,-1.46
"07/18/2022 20:40:00","NORTH",61755,81.50,-2.78,0.00
"07/18/2022 20:40:00","NPX",61845,89.68,5.40,0.00
"07/18/2022 20:40:00","O H",61846,81.33,-2.95,0.00
"07/18/2022 20:40:00","PJM",61847,88.24,3.96,0.00
"07/18/2022 20:40:00","WEST",61752,83.35,-0.93,0.00
"07/18/2022 20:45:00","CAPITL",61757,91.92,7.67,0.00
"07/18/2022 20:45:00","CENTRL",61754,86.03,1.77,0.00
"07/18/2022 20:45:00","DUNWOD",61760,93.27,9.02,0.00
"07/18/2022 20:45:00","GENESE",61753,84.76,0.51,0.00
"07/18/2022 20:45:00","H Q",61844,81.73,-2.53,0.00
"07/18/2022 20:45:00","HUD VL",61758,92.00,7.75,0.00
"07/18/2022 20:45:00","LONGIL",61762,94.44,10.19,0.00
"07/18/2022 20:45:00","MHK VL",61756,88.21,3.96,0.00
"07/18/2022 20:45:00","MILLWD",61759,92.68,8.42,0.00
"07/18/2022 20:45:00","N.Y.C.",61761,95.16,9.43,-1.47
"07/18/2022 20:45:00","NORTH",61755,81.48,-2.78,0.00
"07/18/2022 20:45:00","NPX",61845,89.65,5.40,0.00
"07/18/2022 20:45:00","O H",61846,81.39,-2.86,0.00
"07/18/2022 20:45:00","PJM",61847,88.21,3.96,0.00
"07/18/2022 20:45:00","WEST",61752,83.41,-0.84,0.00
"07/18/2022 20:50:00","CAPITL",61757,90.77,7.64,0.00
"07/18/2022 20:50:00","CENTRL",61754,84.87,1.75,0.00
"07/18/2022 20:50:00","DUNWOD",61760,92.10,8.98,0.00
"07/18/2022 20:50:00","GENESE",61753,83.54,0.42,0.00
"07/18/2022 20:50:00","H Q",61844,80.55,-2.58,0.00
"07/18/2022 20:50:00","HUD VL",61758,90.86,7.73,0.00
"07/18/2022 20:50:00","LONGIL",61762,93.35,10.22,-0.01
"07/18/2022 20:50:00","MHK VL",61756,87.03,3.91,0.00
"07/18/2022 20:50:00","MILLWD",61759,91.52,8.39,0.00
"07/18/2022 20:50:00","N.Y.C.",61761,94.18,9.39,-1.66
"07/18/2022 20:50:00","NORTH",61755,80.38,-2.74,0.00
"07/18/2022 20:50:00","NPX",61845,88.45,5.32,0.00
"07/18/2022 20:50:00","O H",61846,80.21,-2.91,0.00
"07/18/2022 20:50:00","PJM",61847,87.20,4.07,0.00
"07/18/2022 20:50:00","WEST",61752,82.29,-0.83,0.00
"07/18/2022 20:55:00","CAPITL",61757,90.77,7.64,0.00
"07/18/2022 20:55:00","CENTRL",61754,84.87,1.75,0.00
"07/18/2022 20:55:00","DUNWOD",61760,92.19,9.06,0.00
"07/18/2022 20:55:00","GENESE",61753,83.63,0.50,0.00
"07/18/2022 20:55:00","H Q",61844,80.55,-2.58,0.00
"07/18/2022 20:55:00","HUD VL",61758,90.94,7.81,0.00
"07/18/2022 20:55:00","LONGIL",61762,93.76,10.31,-0.33
"07/18/2022 20:55:00","MHK VL",61756,87.03,3.91,0.00
"07/18/2022 20:55:00","MILLWD",61759,91.61,8.48,0.00
"07/18/2022 20:55:00","N.Y.C.",61761,94.25,9.47,-1.65
"07/18/2022 20:55:00","NORTH",61755,80.38,-2.74,0.00
"07/18/2022 20:55:00","NPX",61845,88.45,5.32,0.00
"07/18/2022 20:55:00","O H",61846,80.21,-2.91,0.00
"07/18/2022 20:55:00","PJM",61847,87.20,4.07,0.00
"07/18/2022 20:55:00","WEST",61752,82.29,-0.83,0.00
"07/18/2022 21:00:00","CAPITL",61757,86.80,7.47,1.89
"07/18/2022 21:00:00","CENTRL",61754,83.01,1.78,0.00
"07/18/2022 21:00:00","DUNWOD",61760,92.02,8.61,-2.19
"07/18/2022 21:00:00","GENESE",61753,82.04,0.81,0.00
"07/18/2022 21:00:00","H Q",61844,78.79,-2.43,0.00
"07/18/2022 21:00:00","HUD VL",61758,90.24,7.39,-1.62
"07/18/2022 21:00:00","LONGIL",61762,93.96,9.91,-2.83
"07/18/2022 21:00:00","MHK VL",61756,85.12,3.90,0.00
"07/18/2022 21:00:00","MILLWD",61759,91.41,8.04,-2.14
"07/18/2022 21:00:00","N.Y.C.",61761,94.03,8.93,-3.87
"07/18/2022 21:00:00","NORTH",61755,78.71,-2.52,0.00
"07/18/2022 21:00:00","NPX",61845,74.28,5.12,12.06
"07/18/2022 21:00:00","O H",61846,79.04,-2.19,0.00
"07/18/2022 21:00:00","PJM",61847,86.36,3.98,-1.16
"07/18/2022 21:00:00","WEST",61752,80.98,-0.24,0.00
"07/18/2022 21:05:00","CAPITL",61757,86.20,7.27,1.81
"07/18/2022 21:05:00","CENTRL",61754,82.60,1.86,0.00
"07/18/2022 21:05:00","DUNWOD",61760,91.40,8.56,-2.10
"07/18/2022 21:05:00","GENESE",61753,81.64,0.89,0.00
"07/18/2022 21:05:00","H Q",61844,78.33,-2.42,0.00
"07/18/2022 21:05:00","HUD VL",61758,89.65,7.35,-1.56
"07/18/2022 21:05:00","LONGIL",61762,92.70,9.85,-2.11
"07/18/2022 21:05:00","MHK VL",61756,84.54,3.80,0.00
"07/18/2022 21:05:00","MILLWD",61759,90.80,8.00,-2.06
"07/18/2022 21:05:00","N.Y.C.",61761,93.59,8.96,-3.88
"07/18/2022 21:05:00","NORTH",61755,78.16,-2.59,0.00
"07/18/2022 21:05:00","NPX",61845,74.17,5.01,11.58
"07/18/2022 21:05:00","O H",61846,78.65,-2.10,0.00
"07/18/2022 21:05:00","PJM",61847,85.89,4.04,-1.11
"07/18/2022 21:05:00","WEST",61752,80.66,-0.08,0.00
"07/18/2022 21:09:33","CAPITL",61757,86.76,7.39,1.90
"07/18/2022 21:09:33","CENTRL",61754,83.04,1.79,0.00
"07/18/2022 21:09:33","DUNWOD",61760,91.99,8.53,-2.20
"07/18/2022 21:09:33","GENESE",61753,82.24,0.98,0.00
"07/18/2022 21:09:33","H Q",61844,78.82,-2.44,0.00
"07/18/2022 21:09:33","HUD VL",61758,90.20,7.32,-1.63
"07/18/2022 21:09:33","LONGIL",61762,93.38,9.91,-2.21
"07/18/2022 21:09:33","MHK VL",61756,85.08,3.82,0.00
"07/18/2022 21:09:33","MILLWD",61759,91.45,8.05,-2.15
"07/18/2022 21:09:33","N.Y.C.",61761,94.15,9.02,-3.87
"07/18/2022 21:09:33","NORTH",61755,78.66,-2.60,0.00
"07/18/2022 21:09:33","NPX",61845,74.21,5.04,12.09
"07/18/2022 21:09:33","O H",61846,79.23,-2.03,0.00
"07/18/2022 21:09:33","PJM",61847,86.48,4.06,-1.16
"07/18/2022 21:09:33","WEST",61752,81.18,-0.08,0.00
"07/18/2022 21:10:00","CAPITL",61757,86.72,7.24,1.85
"07/18/2022 21:10:00","CENTRL",61754,83.21,1.87,0.00
"07/18/2022 21:10:00","DUNWOD",61760,91.86,8.38,-2.15
"07/18/2022 21:10:00","GENESE",61753,82.32,0.98,0.00
"07/18/2022 21:10:00","H Q",61844,78.90,-2.44,0.00
"07/18/2022 21:10:00","HUD VL",61758,90.08,7.16,-1.59
"07/18/2022 21:10:00","LONGIL",61762,93.16,9.67,-2.15
"07/18/2022 21:10:00","MHK VL",61756,85.16,3.82,0.00
"07/18/2022 21:10:00","MILLWD",61759,91.24,7.81,-2.10
"07/18/2022 21:10:00","N.Y.C.",61761,93.98,8.79,-3.86
"07/18/2022 21:10:00","NORTH",61755,78.73,-2.61,0.00
"07/18/2022 21:10:00","NPX",61845,74.41,4.88,11.81
"07/18/2022 21:10:00","O H",61846,79.31,-2.03,0.00
"07/18/2022 21:10:00","PJM",61847,86.38,3.90,-1.13
"07/18/2022 21:10:00","WEST",61752,81.34,0.00,0.00
"07/18/2022 21:10:51","CAPITL",61757,86.72,7.24,1.85
"07/18/2022 21:10:51","CENTRL",61754,83.21,1.87,0.00
"07/18/2022 21:10:51","DUNWOD",61760,91.86,8.38,-2.15
"07/18/2022 21:10:51","GENESE",61753,82.32,0.98,0.00
"07/18/2022 21:10:51","H Q",61844,78.90,-2.44,0.00
"07/18/2022 21:10:51","HUD VL",61758,90.08,7.16,-1.59
"07/18/2022 21:10:51","LONGIL",61762,93.16,9.67,-2.15
"07/18/2022 21:10:51","MHK VL",61756,85.16,3.82,0.00
"07/18/2022 21:10:51","MILLWD",61759,91.24,7.81,-2.10
"07/18/2022 21:10:51","N.Y.C.",61761,93.98,8.79,-3.86
"07/18/2022 21:10:51","NORTH",61755,78.73,-2.61,0.00
"07/18/2022 21:10:51","NPX",61845,74.41,4.88,11.81
"07/18/2022 21:10:51","O H",61846,79.31,-2.03,0.00
"07/18/2022 21:10:51","PJM",61847,86.38,3.90,-1.13
"07/18/2022 21:10:51","WEST",61752,81.34,0.00,0.00
"07/18/2022 21:15:00","CAPITL",61757,85.92,7.10,1.81
"07/18/2022 21:15:00","CENTRL",61754,82.57,1.93,0.00
"07/18/2022 21:15:00","DUNWOD",61760,91.05,8.31,-2.10
"07/18/2022 21:15:00","GENESE",61753,81.85,1.21,0.00
"07/18/2022 21:15:00","H Q",61844,78.22,-2.42,0.00
"07/18/2022 21:15:00","HUD VL",61758,89.29,7.10,-1.56
"07/18/2022 21:15:00","LONGIL",61762,92.69,9.59,-2.46
"07/18/2022 21:15:00","MHK VL",61756,84.43,3.79,0.00
"07/18/2022 21:15:00","MILLWD",61759,90.43,7.74,-2.05
"07/18/2022 21:15:00","N.Y.C.",61761,93.30,8.71,-3.95
"07/18/2022 21:15:00","NORTH",61755,78.05,-2.58,0.00
"07/18/2022 21:15:00","NPX",61845,73.83,4.76,11.56
"07/18/2022 21:15:00","O H",61846,78.94,-1.70,0.00
"07/18/2022 21:15:00","PJM",61847,85.78,4.03,-1.11
"07/18/2022 21:15:00","WEST",61752,80.96,0.32,0.00
"07/18/2022 21:20:00","CAPITL",61757,85.92,7.10,1.81
"07/18/2022 21:20:00","CENTRL",61754,82.57,1.93,0.00
"07/18/2022 21:20:00","DUNWOD",61760,91.05,8.31,-2.10
"07/18/2022 21:20:00","GENESE",61753,81.85,1.21,0.00
"07/18/2022 21:20:00","H Q",61844,78.22,-2.42,0.00
"07/18/2022 21:20:00","HUD VL",61758,89.29,7.10,-1.56
"07/18/2022 21:20:00","LONGIL",61762,92.69,9.59,-2.46
"07/18/2022 21:20:00","MHK VL",61756,84.43,3.79,0.00
"07/18/2022 21:20:00","MILLWD",61759,90.43,7.74,-2.05
"07/18/2022 21:20:00","N.Y.C.",61761,93.30,8.71,-3.95
"07/18/2022 21:20:00","NORTH",61755,78.05,-2.58,0.00
"07/18/2022 21:20:00","NPX",61845,73.83,4.76,11.56
"07/18/2022 21:20:00","O H",61846,78.94,-1.70,0.00
"07/18/2022 21:20:00","PJM",61847,85.78,4.03,-1.11
"07/18/2022 21:20:00","WEST",61752,80.96,0.32,0.00
"07/18/2022 21:25:00","CAPITL",61757,86.70,7.16,1.86
"07/18/2022 21:25:00","CENTRL",61754,83.34,1.95,0.00
"07/18/2022 21:25:00","DUNWOD",61760,91.92,8.38,-2.15
"07/18/2022 21:25:00","GENESE",61753,82.61,1.22,0.00
"07/18/2022 21:25:00","H Q",61844,78.95,-2.44,0.00
"07/18/2022 21:25:00","HUD VL",61758,90.14,7.16,-1.59
"07/18/2022 21:25:00","LONGIL",61762,93.24,9.68,-2.17
"07/18/2022 21:25:00","MHK VL",61756,85.22,3.83,0.00
"07/18/2022 21:25:00","MILLWD",61759,91.30,7.81,-2.10
"07/18/2022 21:25:00","N.Y.C.",61761,94.02,8.79,-3.84
"07/18/2022 21:25:00","NORTH",61755,78.78,-2.61,0.00
"07/18/2022 21:25:00","NPX",61845,74.36,4.80,11.83
"07/18/2022 21:25:00","O H",61846,79.60,-1.79,0.00
"07/18/2022 21:25:00","PJM",61847,86.51,3.99,-1.14
"07/18/2022 21:25:00","WEST",61752,81.63,0.24,0.00
"07/18/2022 21:30:00","CAPITL",61757,73.80,6.83,8.92
"07/18/2022 21:30:00","CENTRL",61754,77.79,1.90,0.00
"07/18/2022 21:30:00","DUNWOD",61760,93.89,7.66,-10.34
"07/18/2022 21:30:00","GENESE",61753,77.33,1.44,0.00
"07/18/2022 21:30:00","H Q",61844,73.62,-2.27,0.00
"07/18/2022 21:30:00","HUD VL",61758,90.07,6.53,-7.65
"07/18/2022 21:30:00","LONGIL",61762,94.97,8.72,-10.35
"07/18/2022 21:30:00","MHK VL",61756,79.46,3.57,0.00
"07/18/2022 21:30:00","MILLWD",61759,93.13,7.13,-10.10
"07/18/2022 21:30:00","N.Y.C.",61761,95.63,8.04,-11.70
"07/18/2022 21:30:00","NORTH",61755,73.39,-2.50,0.00
"07/18/2022 21:30:00","NPX",61845,23.48,4.48,56.89
"07/18/2022 21:30:00","O H",61846,74.83,-1.06,0.00
"07/18/2022 21:30:00","PJM",61847,85.23,3.87,-5.46
"07/18/2022 21:30:00","WEST",61752,76.65,0.76,0.00
"07/18/2022 21:35:00","CAPITL",61757,81.52,6.98,3.05
"07/18/2022 21:35:00","CENTRL",61754,79.36,1.79,0.00
"07/18/2022 21:35:00","DUNWOD",61760,89.10,7.99,-3.53
"07/18/2022 21:35:00","GENESE",61753,78.89,1.32,0.00
"07/18/2022 21:35:00","H Q",61844,75.25,-2.33,0.00
"07/18/2022 21:35:00","HUD VL",61758,87.09,6.90,-2.61
"07/18/2022 21:35:00","LONGIL",61762,92.62,9.31,-5.74
"07/18/2022 21:35:00","MHK VL",61756,81.15,3.57,0.00
"07/18/2022 21:35:00","MILLWD",61759,88.55,7.52,-3.45
"07/18/2022 21:35:00","N.Y.C.",61761,91.51,8.46,-5.48
"07/18/2022 21:35:00","NORTH",61755,75.02,-2.56,0.00
"07/18/2022 21:35:00","NPX",61845,62.81,4.65,19.42
"07/18/2022 21:35:00","O H",61846,76.18,-1.39,0.00
"07/18/2022 21:35:00","PJM",61847,83.32,3.88,-1.87
"07/18/2022 21:35:00","WEST",61752,78.04,0.47,0.00
"07/18/2022 21:40:00","CAPITL",61757,81.24,6.96,3.07
"07/18/2022 21:40:00","CENTRL",61754,78.89,1.55,0.00
"07/18/2022 21:40:00","DUNWOD",61760,89.09,8.19,-3.55
"07/18/2022 21:40:00","GENESE",61753,78.43,1.08,0.00
"07/18/2022 21:40:00","H Q",61844,75.03,-2.32,0.00
"07/18/2022 21:40:00","HUD VL",61758,87.01,7.04,-2.63
"07/18/2022 21:40:00","LONGIL",61762,93.10,9.43,-6.33
"07/18/2022 21:40:00","MHK VL",61756,80.83,3.48,0.00
"07/18/2022 21:40:00","MILLWD",61759,88.47,7.66,-3.47
"07/18/2022 21:40:00","N.Y.C.",61761,91.64,8.58,-5.72
"07/18/2022 21:40:00","NORTH",61755,74.79,-2.55,0.00
"07/18/2022 21:40:00","NPX",61845,62.60,4.80,19.54
"07/18/2022 21:40:00","O H",61846,75.72,-1.63,0.00
"07/18/2022 21:40:00","PJM",61847,82.93,3.71,-1.88
"07/18/2022 21:40:00","WEST",61752,77.50,0.15,0.00
"07/18/2022 21:45:00","CAPITL",61757,83.34,7.08,3.35
"07/18/2022 21:45:00","CENTRL",61754,81.19,1.59,0.00
"07/18/2022 21:45:00","DUNWOD",61760,91.84,8.36,-3.88
"07/18/2022 21:45:00","GENESE",61753,80.64,1.03,0.00
"07/18/2022 21:45:00","H Q",61844,77.22,-2.39,0.00
"07/18/2022 21:45:00","HUD VL",61758,89.64,7.17,-2.87
"07/18/2022 21:45:00","LONGIL",61762,93.13,9.63,-3.90
"07/18/2022 21:45:00","MHK VL",61756,83.10,3.50,0.00
"07/18/2022 21:45:00","MILLWD",61759,91.28,7.88,-3.79
"07/18/2022 21:45:00","N.Y.C.",61761,93.80,8.83,-5.37
"07/18/2022 21:45:00","NORTH",61755,76.98,-2.62,0.00
"07/18/2022 21:45:00","NPX",61845,63.19,4.94,21.35
"07/18/2022 21:45:00","O H",61846,77.78,-1.83,0.00
"07/18/2022 21:45:00","PJM",61847,85.47,3.82,-2.05
"07/18/2022 21:45:00","WEST",61752,79.68,0.08,0.00
"07/18/2022 21:50:00","CAPITL",61757,80.79,6.71,3.11
"07/18/2022 21:50:00","CENTRL",61754,78.97,1.78,0.00
"07/18/2022 21:50:00","DUNWOD",61760,88.97,8.18,-3.61
"07/18/2022 21:50:00","GENESE",61753,78.65,1.46,0.00
"07/18/2022 21:50:00","H Q",61844,74.80,-2.39,0.00
"07/18/2022 21:50:00","HUD VL",61758,86.88,7.02,-2.67
"07/18/2022 21:50:00","LONGIL",61762,93.03,9.41,-6.42
"07/18/2022 21:50:00","MHK VL",61756,80.74,3.55,0.00
"07/18/2022 21:50:00","MILLWD",61759,88.36,7.64,-3.52
"07/18/2022 21:50:00","N.Y.C.",61761,91.40,8.64,-5.56
"07/18/2022 21:50:00","NORTH",61755,74.56,-2.62,0.00
"07/18/2022 21:50:00","NPX",61845,62.05,4.71,19.84
"07/18/2022 21:50:00","O H",61846,76.03,-1.16,0.00
"07/18/2022 21:50:00","PJM",61847,83.18,4.09,-1.91
"07/18/2022 21:50:00","WEST",61752,78.04,0.85,0.00
"07/18/2022 21:55:00","CAPITL",61757,80.71,6.63,3.06
"07/18/2022 21:55:00","CENTRL",61754,79.14,2.00,0.00
"07/18/2022 21:55:00","DUNWOD",61760,88.78,8.10,-3.55
"07/18/2022 21:55:00","GENESE",61753,78.92,1.78,0.00
"07/18/2022 21:55:00","H Q",61844,74.75,-2.39,0.00
"07/18/2022 21:55:00","HUD VL",61758,86.63,6.86,-2.62
"07/18/2022 21:55:00","LONGIL",61762,94.02,9.41,-7.48
"07/18/2022 21:55:00","MHK VL",61756,80.69,3.55,0.00
"07/18/2022 21:55:00","MILLWD",61759,88.17,7.56,-3.46
"07/18/2022 21:55:00","N.Y.C.",61761,91.31,8.64,-5.54
"07/18/2022 21:55:00","NORTH",61755,74.52,-2.62,0.00
"07/18/2022 21:55:00","NPX",61845,62.18,4.55,19.51
"07/18/2022 21:55:00","O H",61846,76.52,-0.62,0.00
"07/18/2022 21:55:00","PJM",61847,83.25,4.24,-1.87
"07/18/2022 21:55:00","WEST",61752,78.53,1.39,0.00
"07/18/2022 22:00:00","CAPITL",61757,83.83,7.05,3.31
"07/18/2022 22:00:00","CENTRL",61754,82.01,1.92,0.00
"07/18/2022 22:00:00","DUNWOD",61760,92.50,8.57,-3.84
"07/18/2022 22:00:00","GENESE",61753,81.61,1.52,0.00
"07/18/2022 22:00:00","H Q",61844,77.60,-2.48,0.00
"07/18/2022 22:00:00","HUD VL",61758,90.21,7.29,-2.84
"07/18/2022 22:00:00","LONGIL",61762,93.94,10.01,-3.84
"07/18/2022 22:00:00","MHK VL",61756,83.85,3.76,0.00
"07/18/2022 22:00:00","MILLWD",61759,91.84,8.01,-3.75
"07/18/2022 22:00:00","N.Y.C.",61761,94.40,9.13,-5.18
"07/18/2022 22:00:00","NORTH",61755,77.36,-2.72,0.00
"07/18/2022 22:00:00","NPX",61845,63.94,4.97,21.11
"07/18/2022 22:00:00","O H",61846,79.04,-1.04,0.00
"07/18/2022 22:00:00","PJM",61847,86.44,4.32,-2.03
"07/18/2022 22:00:00","WEST",61752,80.97,0.88,0.00
"07/18/2022 22:04:39","CAPITL",61757,80.84,6.93,3.03
"07/18/2022 22:04:39","CENTRL",61754,78.78,1.84,0.00
"07/18/2022 22:04:39","DUNWOD",61760,88.69,8.24,-3.51
"07/18/2022 22:04:39","GENESE",61753,78.40,1.46,0.00
"07/18/2022 22:04:39","H Q",61844,74.47,-2.47,0.00
"07/18/2022 22:04:39","HUD VL",61758,86.54,7.00,-2.60
"07/18/2022 22:04:39","LONGIL",61762,90.32,9.85,-3.53
"07/18/2022 22:04:39","MHK VL",61756,80.56,3.62,0.00
"07/18/2022 22:04:39","MILLWD",61759,88.06,7.69,-3.43
"07/18/2022 22:04:39","N.Y.C.",61761,91.21,8.77,-5.51
"07/18/2022 22:04:39","NORTH",61755,74.17,-2.77,0.00
"07/18/2022 22:04:39","NPX",61845,62.46,4.85,19.33
"07/18/2022 22:04:39","O H",61846,75.94,-1.00,0.00
"07/18/2022 22:04:39","PJM",61847,82.87,4.08,-1.86
"07/18/2022 22:04:39","WEST",61752,77.71,0.77,0.00
"07/18/2022 22:05:00","CAPITL",61757,85.05,7.32,3.55
"07/18/2022 22:05:00","CENTRL",61754,82.99,1.71,0.00
"07/18/2022 22:05:00","DUNWOD",61760,93.92,8.53,-4.11
"07/18/2022 22:05:00","GENESE",61753,82.75,1.46,0.00
"07/18/2022 22:05:00","H Q",61844,78.76,-2.52,0.00
"07/18/2022 22:05:00","HUD VL",61758,91.65,7.32,-3.05
"07/18/2022 22:05:00","LONGIL",61762,95.23,9.83,-4.11
"07/18/2022 22:05:00","MHK VL",61756,84.94,3.66,0.00
"07/18/2022 22:05:00","MILLWD",61759,93.27,7.97,-4.01
"07/18/2022 22:05:00","N.Y.C.",61761,95.48,8.94,-5.25
"07/18/2022 22:05:00","NORTH",61755,78.44,-2.85,0.00
"07/18/2022 22:05:00","NPX",61845,63.88,5.21,22.61
"07/18/2022 22:05:00","O H",61846,80.07,-1.22,0.00
"07/18/2022 22:05:00","PJM",61847,87.60,4.14,-2.17
"07/18/2022 22:05:00","WEST",61752,81.93,0.65,0.00
"07/18/2022 22:05:57","CAPITL",61757,85.05,7.32,3.55
"07/18/2022 22:05:57","CENTRL",61754,82.99,1.71,0.00
"07/18/2022 22:05:57","DUNWOD",61760,93.92,8.53,-4.11
"07/18/2022 22:05:57","GENESE",61753,82.75,1.46,0.00
"07/18/2022 22:05:57","H Q",61844,78.76,-2.52,0.00
"07/18/2022 22:05:57","HUD VL",61758,91.65,7.32,-3.05
"07/18/2022 22:05:57","LONGIL",61762,95.23,9.83,-4.11
"07/18/2022 22:05:57","MHK VL",61756,84.94,3.66,0.00
"07/18/2022 22:05:57","MILLWD",61759,93.27,7.97,-4.01
"07/18/2022 22:05:57","N.Y.C.",61761,95.48,8.94,-5.25
"07/18/2022 22:05:57","NORTH",61755,78.44,-2.85,0.00
"07/18/2022 22:05:57","NPX",61845,63.88,5.21,22.61
"07/18/2022 22:05:57","O H",61846,80.07,-1.22,0.00
"07/18/2022 22:05:57","PJM",61847,87.60,4.14,-2.17
"07/18/2022 22:05:57","WEST",61752,81.93,0.65,0.00
"07/18/2022 22:10:00","CAPITL",61757,83.45,7.10,3.41
"07/18/2022 22:10:00","CENTRL",61754,81.43,1.68,0.00
"07/18/2022 22:10:00","DUNWOD",61760,92.24,8.54,-3.94
"07/18/2022 22:10:00","GENESE",61753,81.03,1.27,0.00
"07/18/2022 22:10:00","H Q",61844,77.20,-2.56,0.00
"07/18/2022 22:10:00","HUD VL",61758,90.02,7.33,-2.93
"07/18/2022 22:10:00","LONGIL",61762,93.35,9.65,-3.95
"07/18/2022 22:10:00","MHK VL",61756,83.35,3.59,0.00
"07/18/2022 22:10:00","MILLWD",61759,91.58,7.97,-3.85
"07/18/2022 22:10:00","N.Y.C.",61761,94.08,8.93,-5.39
"07/18/2022 22:10:00","NORTH",61755,76.96,-2.79,0.00
"07/18/2022 22:10:00","NPX",61845,63.23,5.18,21.70
"07/18/2022 22:10:00","O H",61846,78.40,-1.36,0.00
"07/18/2022 22:10:00","PJM",61847,85.98,4.14,-2.08
"07/18/2022 22:10:00","WEST",61752,80.24,0.48,0.00
"07/18/2022 22:15:00","CAPITL",61757,83.45,7.10,3.41
"07/18/2022 22:15:00","CENTRL",61754,81.43,1.68,0.00
"07/18/2022 22:15:00","DUNWOD",61760,92.24,8.54,-3.94
"07/18/2022 22:15:00","GENESE",61753,81.03,1.27,0.00
"07/18/2022 22:15:00","H Q",61844,77.20,-2.56,0.00
"07/18/2022 22:15:00","HUD VL",61758,90.02,7.33,-2.93
"07/18/2022 22:15:00","LONGIL",61762,93.35,9.65,-3.95
"07/18/2022 22:15:00","MHK VL",61756,83.35,3.59,0.00
"07/18/2022 22:15:00","MILLWD",61759,91.58,7.97,-3.85
"07/18/2022 22:15:00","N.Y.C.",61761,94.08,8.93,-5.39
"07/18/2022 22:15:00","NORTH",61755,76.96,-2.79,0.00
"07/18/2022 22:15:00","NPX",61845,63.23,5.18,21.70
"07/18/2022 22:15:00","O H",61846,78.40,-1.36,0.00
"07/18/2022 22:15:00","PJM",61847,85.98,4.14,-2.08
"07/18/2022 22:15:00","WEST",61752,80.24,0.48,0.00
"07/18/2022 22:20:00","CAPITL",61757,75.43,6.04,0.79
"07/18/2022 22:20:00","CENTRL",61754,72.28,2.10,0.00
"07/18/2022 22:20:00","DUNWOD",61760,78.26,7.16,-0.91
"07/18/2022 22:20:00","GENESE",61753,71.80,1.62,0.00
"07/18/2022 22:20:00","H Q",61844,67.93,-2.25,0.00
"07/18/2022 22:20:00","HUD VL",61758,76.96,6.10,-0.68
"07/18/2022 22:20:00","LONGIL",61762,79.81,8.70,-0.93
"07/18/2022 22:20:00","MHK VL",61756,73.41,3.23,0.00
"07/18/2022 22:20:00","MILLWD",61759,77.74,6.67,-0.89
"07/18/2022 22:20:00","N.Y.C.",61761,78.68,7.58,-0.91
"07/18/2022 22:20:00","NORTH",61755,67.72,-2.46,0.00
"07/18/2022 22:20:00","NPX",61845,69.37,4.21,5.02
"07/18/2022 22:20:00","O H",61846,69.76,-0.42,0.00
"07/18/2022 22:20:00","PJM",61847,74.66,4.00,-0.48
"07/18/2022 22:20:00","WEST",61752,71.58,1.40,0.00
"07/18/2022 22:24:09","CAPITL",61757,69.74,5.52,0.00
"07/18/2022 22:24:09","CENTRL",61754,66.21,1.99,0.00
"07/18/2022 22:24:09","DUNWOD",61760,70.64,6.42,0.00
"07/18/2022 22:24:09","GENESE",61753,66.14,1.92,0.00
"07/18/2022 22:24:09","H Q",61844,62.16,-2.06,0.00
"07/18/2022 22:24:09","HUD VL",61758,69.67,5.46,0.00
"07/18/2022 22:24:09","LONGIL",61762,90.61,7.83,-18.56
"07/18/2022 22:24:09","MHK VL",61756,67.17,2.96,0.00
"07/18/2022 22:24:09","MILLWD",61759,70.25,6.03,0.00
"07/18/2022 22:24:09","N.Y.C.",61761,70.96,6.74,0.00
